Vessel Call Cd,Vessel Record Id,Cargo Client Code Cd,Berth Nbr,Actual Berth,Actual Unberth,First Activity,Last Activity,Gross Hour,Rain Hours,Gross Vessel Throughput,First Cargo,Last Cargo,Range Of Tonnage,Throughput per hour,Incident - Crane,Incident - Container
1500005267,48317,Cargo Client Code B,J19,08/05/2015 09:15:00,08/05/2015 15:35:00,08/05/2015 09:45:00,08/05/2015 15:15:00,6.33,0.68,1876.6,08/05/2015 10:45:00,08/05/2015 15:15:00,1K-5K,296,0,0
1500004706,47741,Cargo Client Code B,J19,29/04/2015 09:05:00,29/04/2015 15:30:00,29/04/2015 09:45:00,29/04/2015 15:10:00,6.42,0,1901,29/04/2015 11:00:00,29/04/2015 15:10:00,1K-5K,296,0,0
1500003498,57971,Cargo Client Code F,J5,24/03/2015 10:10:00,24/03/2015 15:15:00,24/03/2015 10:30:00,24/03/2015 15:00:00,5.08,0,1508.89,24/03/2015 15:00:00,,1K-5K,297,0,0
1500006076,31155,Cargo Client Code A,R1,25/06/2015 20:50:00,26/06/2015 00:30:00,25/06/2015 21:00:00,26/06/2015 00:20:00,3.67,0,1105,25/06/2015 22:00:00,26/06/2015 00:20:00,1K-5K,301,0,0
1500003330,47741,Cargo Client Code B,J19,31/03/2015 09:10:00,31/03/2015 16:15:00,31/03/2015 09:55:00,31/03/2015 15:30:00,7.08,0.53,2130.5,,31/03/2015 15:30:00,1K-5K,301,0,0
1500005816,85390,Cargo Client Code H,J16/17,23/05/2015 08:25:00,23/05/2015 16:50:00,23/05/2015 10:30:00,23/05/2015 16:00:00,8.17,3.79,2463.87,23/05/2015 16:00:00,23/05/2015 13:40:00,1K-5K,302,0,0
1500003154,86492,Cargo Client Code B,J19,21/03/2015 10:00:00,21/03/2015 15:30:00,21/03/2015 11:00:00,21/03/2015 15:20:00,5.5,0,1665.5,21/03/2015 11:30:00,21/03/2015 15:20:00,1K-5K,303,0,0
1500005262,47741,Cargo Client Code B,J18,08/05/2015 09:00:00,08/05/2015 15:30:00,08/05/2015 09:45:00,08/05/2015 15:10:00,6.5,0.68,1985,08/05/2015 10:30:00,08/05/2015 15:10:00,1K-5K,305,0,0
1500005544,55679,Cargo Client Code B,J18,16/05/2015 07:50:00,16/05/2015 15:40:00,16/05/2015 09:45:00,16/05/2015 15:30:00,7.83,0,2390,16/05/2015 10:15:00,16/05/2015 15:30:00,1K-5K,305,0,0
1500004726,95949,Cargo Client Code L,J16,08/05/2015 10:40:00,09/05/2015 03:45:00,08/05/2015 12:30:00,08/05/2015 23:45:00,17.08,0.68,5234.77,08/05/2015 23:30:00,08/05/2015 19:20:00,5K-10K,306,0,0
1500000510,20804,Cargo Client Code A,R2,16/01/2015 05:00:00,16/01/2015 08:15:00,16/01/2015 05:10:00,16/01/2015 08:10:00,3.25,0,1000,16/01/2015 06:40:00,16/01/2015 08:10:00,1K-5K,308,0,0
1500000087,55679,Cargo Client Code B,J19,14/01/2015 08:50:00,14/01/2015 14:45:00,14/01/2015 09:30:00,14/01/2015 14:30:00,5.92,0,1825,,14/01/2015 14:30:00,1K-5K,308,0,0
1400015719,20804,Cargo Client Code A,R2,11/03/2015 06:10:00,11/03/2015 09:40:00,11/03/2015 06:20:00,11/03/2015 09:30:00,3.5,0.1,1088.45,11/03/2015 07:40:00,11/03/2015 09:30:00,1K-5K,311,0,0
1500000933,47375,Cargo Client Code B,J19,02/02/2015 08:55:00,02/02/2015 15:00:00,02/02/2015 09:30:00,02/02/2015 14:45:00,6.08,0.94,1895,,02/02/2015 14:45:00,1K-5K,312,0,0
1500001857,47741,Cargo Client Code B,J19,11/03/2015 10:00:00,11/03/2015 17:20:00,11/03/2015 10:00:00,11/03/2015 17:00:00,7.33,3.39,2296.49,11/03/2015 11:00:00,11/03/2015 17:00:00,1K-5K,313,0,0
1400016367,30139,Cargo Client Code B,J18/19,12/01/2015 10:35:00,12/01/2015 16:35:00,12/01/2015 11:15:00,12/01/2015 16:15:00,6,0,1883.25,12/01/2015 12:00:00,12/01/2015 16:15:00,1K-5K,314,0,0
1500006041,47813,Cargo Client Code B,J19,29/05/2015 08:20:00,29/05/2015 16:15:00,29/05/2015 10:15:00,29/05/2015 16:00:00,7.92,0,2489.47,29/05/2015 10:45:00,29/05/2015 16:00:00,1K-5K,314,0,0
1500002211,20035,Cargo Client Code A,R2,13/05/2015 05:00:00,13/05/2015 08:15:00,13/05/2015 05:15:00,13/05/2015 08:10:00,3.25,0,1030,13/05/2015 05:45:00,13/05/2015 08:10:00,1K-5K,317,0,0
1400016048,47813,Cargo Client Code B,J19,05/01/2015 08:50:00,05/01/2015 14:55:00,05/01/2015 10:30:00,05/01/2015 14:30:00,6.08,0,1925.5,05/01/2015 11:30:00,05/01/2015 14:30:00,1K-5K,317,0,0
1500005078,55680,Cargo Client Code B,J19,05/06/2015 10:15:00,05/06/2015 17:05:00,05/06/2015 10:30:00,05/06/2015 16:50:00,6.83,0,2165.99,05/06/2015 11:15:00,05/06/2015 16:50:00,1K-5K,317,0,0
1500000042,75470,Cargo Client Code L,J12B,08/01/2015 07:50:00,09/01/2015 05:50:00,08/01/2015 08:00:00,09/01/2015 05:30:00,22,2.21,7003.64,09/01/2015 05:30:00,09/01/2015 05:30:00,5K-10K,318,0,0
1500003840,47741,Cargo Client Code B,J19,09/04/2015 08:45:00,09/04/2015 16:00:00,09/04/2015 10:00:00,09/04/2015 15:50:00,7.25,0,2316,,09/04/2015 15:50:00,1K-5K,319,0,0
1500001209,44605,Cargo Client Code B,J18/19,16/02/2015 09:15:00,16/02/2015 16:15:00,16/02/2015 09:45:00,16/02/2015 16:00:00,7,0,2250,,16/02/2015 16:00:00,1K-5K,321,0,0
1500001231,39110,Cargo Client Code B,J19,14/02/2015 10:00:00,14/02/2015 15:50:00,14/02/2015 10:15:00,14/02/2015 15:30:00,5.83,0,1875.66,14/02/2015 10:45:00,14/02/2015 15:30:00,1K-5K,322,0,0
1500000584,37425,Cargo Client Code B,J18/19,20/01/2015 09:10:00,20/01/2015 16:25:00,20/01/2015 10:00:00,20/01/2015 16:10:00,7.25,0,2340,,20/01/2015 16:10:00,1K-5K,323,0,0
1500001141,33044,Cargo Client Code C,J8,02/01/2015 14:50:00,02/01/2015 23:45:00,02/01/2015 15:00:00,02/01/2015 18:35:00,8.92,0,2878.75,02/01/2015 18:35:00,02/01/2015 18:35:00,1K-5K,323,0,0
1500000586,47375,Cargo Client Code B,J19,24/01/2015 15:45:00,25/01/2015 06:30:00,24/01/2015 17:00:00,24/01/2015 22:15:00,14.75,0,4808.63,24/01/2015 18:00:00,24/01/2015 22:15:00,1K-5K,326,0,0
1500000811,20035,Cargo Client Code A,R1,15/04/2015 04:30:00,15/04/2015 07:45:00,15/04/2015 04:35:00,15/04/2015 07:40:00,3.25,0,1066,15/04/2015 06:35:00,15/04/2015 07:40:00,1K-5K,328,0,0
1500003468,47813,Cargo Client Code B,J18/19,28/03/2015 09:10:00,28/03/2015 15:15:00,28/03/2015 09:45:00,28/03/2015 15:00:00,6.08,0.29,2000,,28/03/2015 15:00:00,1K-5K,329,0,0
1400016601,39110,Cargo Client Code B,J19,09/01/2015 09:55:00,09/01/2015 16:10:00,09/01/2015 10:00:00,09/01/2015 15:55:00,6.25,0.93,2053.39,,09/01/2015 15:55:00,1K-5K,329,0,0
1500001474,56042,Cargo Client Code S,J8,07/02/2015 10:30:00,08/02/2015 06:00:00,07/02/2015 10:45:00,08/02/2015 05:00:00,19.5,0,6414.61,,07/02/2015 22:00:00,5K-10K,329,0,0
1500006929,108654,Cargo Client Code F,J8/9,15/06/2015 09:20:00,16/06/2015 06:00:00,15/06/2015 09:45:00,16/06/2015 05:10:00,20.65,0.77,6801,,15/06/2015 16:50:00,5K-10K,329,0,0
1500003059,25524,Cargo Client Code B,J19,19/03/2015 08:30:00,19/03/2015 16:20:00,19/03/2015 09:45:00,19/03/2015 16:00:00,7.83,0,2582.23,19/03/2015 10:30:00,19/03/2015 16:00:00,1K-5K,330,0,0
1500006277,30139,Cargo Client Code B,J18/19,06/06/2015 10:30:00,06/06/2015 16:45:00,06/06/2015 10:45:00,06/06/2015 16:30:00,6.25,0.44,2068.92,06/06/2015 11:30:00,06/06/2015 16:30:00,1K-5K,331,0,0
1400015997,20035,Cargo Client Code A,R1,20/03/2015 06:15:00,20/03/2015 09:15:00,20/03/2015 06:20:00,20/03/2015 09:00:00,3,0,1000,20/03/2015 07:50:00,20/03/2015 09:00:00,1K-5K,333,0,0
1500005385,15990,Cargo Client Code B,J18,19/05/2015 09:30:00,19/05/2015 16:15:00,19/05/2015 10:00:00,19/05/2015 15:45:00,6.75,0,2249.99,19/05/2015 10:30:00,19/05/2015 15:45:00,1K-5K,333,0,0
1500003796,37425,Cargo Client Code B,J18/19,04/04/2015 09:30:00,04/04/2015 14:45:00,04/04/2015 10:00:00,04/04/2015 14:30:00,5.25,0,1766,,04/04/2015 14:30:00,1K-5K,336,0,0
1500000931,44189,Cargo Client Code B,J19,02/04/2015 09:10:00,02/04/2015 15:40:00,02/04/2015 09:45:00,02/04/2015 15:20:00,6.5,0.23,2189,02/04/2015 10:20:00,02/04/2015 15:20:00,1K-5K,337,0,0
1500004257,47375,Cargo Client Code B,J19,22/04/2015 10:40:00,22/04/2015 17:15:00,22/04/2015 11:30:00,22/04/2015 17:00:00,6.58,0.41,2216,22/04/2015 12:30:00,22/04/2015 17:00:00,1K-5K,337,0,0
1500002441,44605,Cargo Client Code B,J19,14/03/2015 09:50:00,14/03/2015 15:55:00,14/03/2015 10:30:00,14/03/2015 15:30:00,6.08,0.17,2065,14/03/2015 11:30:00,14/03/2015 15:30:00,1K-5K,340,0,0
1500001204,28029,Cargo Client Code B,J19,07/02/2015 17:05:00,08/02/2015 06:30:00,07/02/2015 17:15:00,07/02/2015 22:30:00,13.42,0,4574.66,,07/02/2015 22:30:00,1K-5K,341,0,0
1500001139,31155,Cargo Client Code A,R1,17/02/2015 04:20:00,17/02/2015 08:05:00,17/02/2015 05:05:00,17/02/2015 08:00:00,3.75,0,1284.01,17/02/2015 06:30:00,17/02/2015 08:00:00,1K-5K,342,0,0
1500001607,30139,Cargo Client Code B,J19,13/02/2015 09:40:00,13/02/2015 16:10:00,13/02/2015 10:10:00,13/02/2015 15:50:00,6.5,0,2227.66,13/02/2015 11:00:00,13/02/2015 15:50:00,1K-5K,343,0,0
1500005191,32478,Cargo Client Code B,J19,09/05/2015 10:40:00,09/05/2015 15:05:00,09/05/2015 11:10:00,09/05/2015 14:45:00,4.42,0,1525,,09/05/2015 14:45:00,1K-5K,345,0,0
1500001982,47375,Cargo Client Code B,J19,23/02/2015 09:30:00,23/02/2015 14:50:00,23/02/2015 09:45:00,23/02/2015 14:30:00,5.33,0,1840.02,,23/02/2015 14:30:00,1K-5K,345,0,0
1400016363,37425,Cargo Client Code B,J19,10/01/2015 09:15:00,10/01/2015 15:05:00,10/01/2015 10:25:00,10/01/2015 15:00:00,5.83,0,2010,10/01/2015 11:00:00,10/01/2015 15:00:00,1K-5K,345,0,0
1500003937,33012,Cargo Client Code B,J19,10/04/2015 10:20:00,10/04/2015 16:10:00,10/04/2015 10:50:00,10/04/2015 15:45:00,5.83,0,2020,10/04/2015 11:45:00,10/04/2015 15:45:00,1K-5K,346,0,0
1500002880,45069,Cargo Client Code E,J4A/4,04/05/2015 08:15:00,04/05/2015 16:45:00,04/05/2015 09:30:00,04/05/2015 16:30:00,8.5,0.65,2980,04/05/2015 15:00:00,04/05/2015 16:30:00,1K-5K,351,0,0
1500007213,31896,Cargo Client Code B,J19,30/06/2015 08:40:00,30/06/2015 17:25:00,30/06/2015 09:20:00,30/06/2015 17:15:00,8.75,0,3069.23,30/06/2015 11:30:00,30/06/2015 17:15:00,1K-5K,351,0,0
1500006895,32085,Cargo Client Code B,J18/19,19/06/2015 09:35:00,19/06/2015 15:10:00,19/06/2015 10:00:00,19/06/2015 15:00:00,5.58,0,1965,,19/06/2015 15:00:00,1K-5K,352,0,0
1500001200,25524,Cargo Client Code B,J18/19,02/04/2015 08:20:00,02/04/2015 15:50:00,02/04/2015 09:45:00,02/04/2015 15:30:00,7.5,0.23,2636.63,,02/04/2015 15:30:00,1K-5K,352,0,0
1500001859,37425,Cargo Client Code B,J18/19,17/02/2015 08:00:00,17/02/2015 16:40:00,17/02/2015 09:30:00,17/02/2015 16:20:00,8.67,0,3050,17/02/2015 10:40:00,17/02/2015 16:20:00,1K-5K,352,0,0
1400015710,20035,Cargo Client Code A,R2,12/03/2015 23:00:00,13/03/2015 01:55:00,12/03/2015 23:05:00,13/03/2015 01:50:00,2.92,0,1030,12/03/2015 23:59:00,13/03/2015 01:50:00,1K-5K,353,0,0
1500004471,20804,Cargo Client Code A,R1,30/06/2015 06:00:00,30/06/2015 09:00:00,30/06/2015 06:10:00,30/06/2015 08:50:00,3,0,1063,30/06/2015 07:40:00,30/06/2015 08:50:00,1K-5K,354,0,0
1500005962,25524,Cargo Client Code B,J18/19,06/05/2015 09:45:00,06/05/2015 16:15:00,06/05/2015 10:30:00,06/05/2015 16:00:00,6.5,0,2299.23,,06/05/2015 16:00:00,1K-5K,354,0,0
1500005704,58496,Cargo Client Code B,J19,19/05/2015 09:10:00,19/05/2015 16:00:00,19/05/2015 09:45:00,19/05/2015 15:30:00,6.83,0,2420.5,19/05/2015 10:15:00,19/05/2015 15:30:00,1K-5K,354,0,0
1500000812,20035,Cargo Client Code A,R2,16/04/2015 05:20:00,16/04/2015 08:10:00,16/04/2015 05:25:00,16/04/2015 08:00:00,2.83,0,1010,16/04/2015 06:45:00,16/04/2015 08:00:00,1K-5K,357,0,0
1400015135,20804,Cargo Client Code A,R2,24/02/2015 07:45:00,24/02/2015 10:45:00,24/02/2015 07:50:00,24/02/2015 10:40:00,3,0,1070,24/02/2015 09:00:00,24/02/2015 10:40:00,1K-5K,357,0,0
1500001202,55679,Cargo Client Code B,J19,09/02/2015 10:00:00,09/02/2015 15:45:00,09/02/2015 10:30:00,09/02/2015 15:30:00,5.75,0,2055.14,,09/02/2015 15:30:00,1K-5K,357,0,0
1500003935,55679,Cargo Client Code B,J18/19,13/04/2015 08:55:00,13/04/2015 15:50:00,13/04/2015 10:00:00,13/04/2015 15:40:00,6.92,0,2478,,13/04/2015 15:40:00,1K-5K,358,0,0
1500001372,31896,Cargo Client Code B,J19,02/03/2015 08:35:00,02/03/2015 17:25:00,02/03/2015 09:45:00,02/03/2015 17:15:00,8.83,0,3165,02/03/2015 11:40:00,02/03/2015 17:15:00,1K-5K,358,0,0
1500004932,37425,Cargo Client Code B,J19,05/02/2015 09:30:00,05/02/2015 15:35:00,05/02/2015 09:45:00,05/02/2015 15:00:00,6.08,0.5,2180,,05/02/2015 15:00:00,1K-5K,359,0,0
1500007204,47375,Cargo Client Code B,J19,29/06/2015 08:50:00,29/06/2015 16:00:00,29/06/2015 09:45:00,29/06/2015 15:40:00,7.17,0,2570.58,,29/06/2015 15:40:00,1K-5K,359,0,0
1500006021,37425,Cargo Client Code B,J19,27/05/2015 09:50:00,27/05/2015 14:45:00,27/05/2015 10:00:00,27/05/2015 14:20:00,4.92,0,1769.49,,27/05/2015 14:20:00,1K-5K,360,0,0
1500005081,44605,Cargo Client Code B,J18/19,05/05/2015 09:15:00,05/05/2015 16:20:00,05/05/2015 10:00:00,05/05/2015 16:10:00,7.08,0,2575.24,,05/05/2015 16:10:00,1K-5K,364,0,0
1500003227,20035,Cargo Client Code A,R2,06/04/2015 01:50:00,06/04/2015 04:50:00,06/04/2015 02:00:00,06/04/2015 04:40:00,3,0,1099.05,06/04/2015 03:00:00,06/04/2015 04:40:00,1K-5K,366,0,0
1500005883,32085,Cargo Client Code B,J18,22/05/2015 10:05:00,22/05/2015 16:45:00,22/05/2015 10:30:00,22/05/2015 16:30:00,6.67,0.05,2440.23,,22/05/2015 16:30:00,1K-5K,366,0,0
1500007206,48317,Cargo Client Code B,J19,26/06/2015 12:25:00,26/06/2015 16:40:00,26/06/2015 12:45:00,26/06/2015 16:15:00,4.25,0,1559.65,,26/06/2015 16:15:00,1K-5K,367,0,0
1500002983,37425,Cargo Client Code B,J18/19,27/03/2015 09:30:00,27/03/2015 16:50:00,27/03/2015 09:45:00,27/03/2015 16:30:00,7.33,0,2698.71,,27/03/2015 16:30:00,1K-5K,368,0,0
1500002205,20035,Cargo Client Code A,R1,08/05/2015 00:30:00,08/05/2015 03:20:00,08/05/2015 00:35:00,08/05/2015 03:10:00,2.83,0,1054.55,08/05/2015 01:00:00,08/05/2015 03:10:00,1K-5K,373,0,0
1500004143,15990,Cargo Client Code B,J19,17/04/2015 08:30:00,17/04/2015 16:55:00,17/04/2015 10:00:00,17/04/2015 16:45:00,8.42,0.02,3138,17/04/2015 11:00:00,17/04/2015 16:45:00,1K-5K,373,0,0
1500007214,32085,Cargo Client Code B,J18/19,26/06/2015 09:20:00,26/06/2015 16:00:00,26/06/2015 09:50:00,26/06/2015 15:45:00,6.67,0,2501.55,26/06/2015 10:00:00,26/06/2015 15:45:00,1K-5K,375,0,0
1500003056,55680,Cargo Client Code B,J19,18/03/2015 10:00:00,18/03/2015 15:15:00,18/03/2015 10:45:00,18/03/2015 14:45:00,5.25,0,1976.22,18/03/2015 11:40:00,18/03/2015 14:45:00,1K-5K,376,0,0
1400016723,20804,Cargo Client Code A,R2,08/04/2015 06:15:00,08/04/2015 09:00:00,08/04/2015 06:20:00,08/04/2015 08:50:00,2.75,0,1038,08/04/2015 07:40:00,08/04/2015 08:50:00,1K-5K,377,0,0
1500002376,47375,Cargo Client Code B,J19,03/02/2015 18:10:00,03/03/2015 06:30:00,03/02/2015 18:45:00,03/02/2015 23:00:00,12.33,0,4651.64,03/02/2015 19:40:00,03/02/2015 23:00:00,1K-5K,377,0,0
1500002243,20804,Cargo Client Code A,R2,09/05/2015 07:45:00,09/05/2015 10:30:00,09/05/2015 07:50:00,09/05/2015 10:25:00,2.75,0,1043.81,09/05/2015 08:40:00,09/05/2015 10:25:00,1K-5K,380,0,0
1500006025,28029,Cargo Client Code B,J19,24/06/2015 11:20:00,24/06/2015 15:50:00,24/06/2015 11:50:00,24/06/2015 15:30:00,4.5,0,1710,24/06/2015 13:00:00,24/06/2015 15:30:00,1K-5K,380,0,0
1500005079,15990,Cargo Client Code B,J19,07/05/2015 09:00:00,07/05/2015 15:25:00,07/05/2015 09:45:00,07/05/2015 15:00:00,6.42,0,2436.5,07/05/2015 10:15:00,07/05/2015 15:00:00,1K-5K,380,0,0
1500004171,20804,Cargo Client Code A,R2,26/06/2015 00:20:00,26/06/2015 03:00:00,26/06/2015 00:30:00,26/06/2015 02:50:00,2.67,0,1022.76,26/06/2015 01:30:00,26/06/2015 02:50:00,1K-5K,383,0,0
1400016719,20035,Cargo Client Code A,R1,09/04/2015 23:30:00,10/04/2015 02:10:00,09/04/2015 23:40:00,10/04/2015 02:00:00,2.67,0,1023,10/04/2015 00:40:00,10/04/2015 02:00:00,1K-5K,383,0,0
1500001608,32478,Cargo Client Code B,J18/19,14/02/2015 08:05:00,14/02/2015 15:10:00,14/02/2015 09:45:00,14/02/2015 15:00:00,7.08,0,2709,14/02/2015 10:15:00,14/02/2015 15:00:00,1K-5K,383,0,0
1500004708,47375,Cargo Client Code B,J19,30/04/2015 09:25:00,30/04/2015 15:05:00,30/04/2015 09:45:00,30/04/2015 14:50:00,5.67,0,2184,30/04/2015 10:10:00,30/04/2015 14:50:00,1K-5K,385,0,0
1500002126,32085,Cargo Client Code B,J18/19,25/02/2015 09:10:00,25/02/2015 15:30:00,25/02/2015 10:15:00,25/02/2015 15:20:00,6.33,0.18,2445,25/02/2015 11:00:00,25/02/2015 15:20:00,1K-5K,386,0,0
1500005007,108222,Cargo Client Code A,R2,09/05/2015 01:00:00,09/05/2015 03:40:00,09/05/2015 01:55:00,09/05/2015 03:35:00,2.67,0,1040,09/05/2015 02:55:00,09/05/2015 03:35:00,1K-5K,390,0,0
1500001150,75581,Cargo Client Code A,R2,14/02/2015 16:30:00,14/02/2015 19:10:00,14/02/2015 16:45:00,14/02/2015 18:55:00,2.67,0,1043.12,14/02/2015 17:45:00,14/02/2015 18:55:00,1K-5K,391,0,0
1500002129,37425,Cargo Client Code B,J18/19,28/02/2015 09:40:00,28/02/2015 16:05:00,28/02/2015 10:00:00,28/02/2015 15:30:00,6.42,0,2509.79,28/02/2015 11:00:00,28/02/2015 15:30:00,1K-5K,391,0,0
1400016366,48317,Cargo Client Code B,J19,06/01/2015 10:20:00,06/01/2015 16:10:00,06/01/2015 10:45:00,06/01/2015 16:00:00,5.83,0.7,2285,06/01/2015 11:45:00,06/01/2015 16:00:00,1K-5K,392,0,0
1500002914,47375,Cargo Client Code B,J19,12/03/2015 09:30:00,12/03/2015 14:25:00,12/03/2015 10:10:00,12/03/2015 14:00:00,4.92,0,1936,12/03/2015 11:35:00,12/03/2015 14:00:00,1K-5K,393,0,0
1500006023,48317,Cargo Client Code B,J19,30/05/2015 08:45:00,30/05/2015 15:45:00,30/05/2015 09:00:00,30/05/2015 15:30:00,7,0,2750,30/05/2015 10:30:00,30/05/2015 15:30:00,1K-5K,393,0,0
1500000247,47813,Cargo Client Code B,J18/19,15/01/2015 08:45:00,15/01/2015 15:30:00,15/01/2015 09:00:00,15/01/2015 15:15:00,6.75,0,2680,,15/01/2015 15:15:00,1K-5K,397,0,0
1500001230,48317,Cargo Client Code B,J19,11/02/2015 10:15:00,11/02/2015 15:35:00,11/02/2015 10:45:00,11/02/2015 15:00:00,5.33,0,2122.5,11/02/2015 15:00:00,11/02/2015 15:00:00,1K-5K,398,0,0
1500003656,18645,Cargo Client Code B,J18/19,04/02/2015 09:25:00,04/02/2015 15:00:00,04/02/2015 10:15:00,04/02/2015 14:40:00,5.58,0,2221,,04/02/2015 14:40:00,1K-5K,398,0,0
1500004664,32085,Cargo Client Code B,J19,28/04/2015 09:30:00,28/04/2015 15:30:00,28/04/2015 10:00:00,28/04/2015 15:20:00,6,0.22,2396,28/04/2015 11:00:00,28/04/2015 15:20:00,1K-5K,399,0,0
1500001884,56458,Cargo Client Code E,J4A/4,11/03/2015 09:10:00,11/03/2015 20:40:00,11/03/2015 09:45:00,11/03/2015 19:30:00,11.5,3.43,4589.37,,11/03/2015 19:30:00,1K-5K,399,0,0
1400015114,20804,Cargo Client Code A,R1,02/04/2015 00:30:00,02/04/2015 03:25:00,02/04/2015 00:35:00,02/04/2015 03:20:00,2.92,0,1170,02/04/2015 01:20:00,02/04/2015 03:20:00,1K-5K,401,0,0
1500003507,20035,Cargo Client Code A,R1,12/06/2015 04:45:00,12/06/2015 07:15:00,12/06/2015 04:50:00,12/06/2015 07:10:00,2.5,0,1003.96,12/06/2015 06:00:00,12/06/2015 07:10:00,1K-5K,402,0,0
1400016604,15990,Cargo Client Code B,J19,12/01/2015 10:10:00,12/01/2015 16:40:00,12/01/2015 11:00:00,12/01/2015 16:15:00,6.5,0,2626.25,12/01/2015 12:00:00,12/01/2015 16:15:00,1K-5K,404,0,0
1500001420,20804,Cargo Client Code A,R2,11/02/2015 00:30:00,11/02/2015 03:00:00,11/02/2015 00:40:00,11/02/2015 02:50:00,2.5,0,1015,11/02/2015 01:30:00,11/02/2015 02:50:00,1K-5K,406,0,0
1500001985,108256,Cargo Client Code B,J19,26/02/2015 08:40:00,26/02/2015 15:30:00,26/02/2015 10:30:00,26/02/2015 15:20:00,6.83,0.1,2771.15,,26/02/2015 15:20:00,1K-5K,406,0,0
1500006274,47741,Cargo Client Code B,J19,06/04/2015 08:35:00,06/04/2015 15:20:00,06/04/2015 09:45:00,06/04/2015 15:00:00,6.75,0,2761,06/04/2015 10:20:00,06/04/2015 15:00:00,1K-5K,409,0,0
1500000932,30139,Cargo Client Code B,J18/19,02/03/2015 09:30:00,02/03/2015 14:55:00,02/03/2015 10:00:00,02/03/2015 14:45:00,5.42,0,2228.85,,02/03/2015 14:45:00,1K-5K,411,0,0
1500003795,33012,Cargo Client Code B,J19,04/02/2015 10:00:00,04/02/2015 14:45:00,04/02/2015 10:30:00,04/02/2015 14:30:00,4.75,0,1957,,04/02/2015 14:30:00,1K-5K,412,0,0
1500004417,31896,Cargo Client Code B,J19,24/04/2015 10:20:00,24/04/2015 15:20:00,24/04/2015 10:40:00,24/04/2015 15:00:00,5,0,2060,,24/04/2015 15:00:00,1K-5K,412,0,0
1500005710,30139,Cargo Client Code B,J19,23/05/2015 09:45:00,23/05/2015 15:25:00,23/05/2015 12:00:00,23/05/2015 15:00:00,5.67,3.06,2348.46,,23/05/2015 15:00:00,1K-5K,414,0,0
1400015101,20804,Cargo Client Code A,R2,23/01/2015 00:50:00,23/01/2015 03:25:00,23/01/2015 01:00:00,23/01/2015 03:15:00,2.58,0,1082.5,23/01/2015 02:00:00,23/01/2015 03:15:00,1K-5K,420,0,0
1500000414,55680,Cargo Client Code B,J19,20/01/2015 09:20:00,20/01/2015 15:45:00,20/01/2015 10:00:00,20/01/2015 15:30:00,6.42,0,2705,20/01/2015 11:00:00,20/01/2015 15:30:00,1K-5K,421,0,0
1500003672,109313,Cargo Client Code F,J7/8,31/03/2015 11:35:00,04/01/2015 01:55:00,31/03/2015 12:00:00,04/01/2015 01:30:00,14.33,0.66,6075,04/01/2015 01:30:00,04/01/2015 01:30:00,5K-10K,424,0,0
1500005543,32085,Cargo Client Code B,J19,15/05/2015 09:00:00,15/05/2015 16:00:00,15/05/2015 10:20:00,15/05/2015 15:30:00,7,2.88,2975,15/05/2015 11:20:00,15/05/2015 15:30:00,1K-5K,425,0,0
1500005545,25524,Cargo Client Code B,J19,18/05/2015 08:45:00,18/05/2015 16:15:00,18/05/2015 09:45:00,18/05/2015 15:40:00,7.5,1.88,3190.33,,18/05/2015 15:40:00,1K-5K,425,0,0
1500004752,17076,Cargo Client Code I,J8,26/04/2015 13:10:00,27/04/2015 02:05:00,26/04/2015 13:30:00,27/04/2015 01:30:00,12.92,0.3,5486,27/04/2015 01:30:00,26/04/2015 17:15:00,5K-10K,425,0,0
1500000507,44189,Cargo Client Code B,J19,24/01/2015 09:30:00,24/01/2015 15:30:00,24/01/2015 10:00:00,24/01/2015 15:15:00,6,0,2555.96,,24/01/2015 15:15:00,1K-5K,426,0,0
1500004120,31896,Cargo Client Code B,J18/19,15/04/2015 09:05:00,15/04/2015 16:20:00,15/04/2015 09:45:00,15/04/2015 16:10:00,7.25,0,3102,15/04/2015 10:30:00,15/04/2015 16:10:00,1K-5K,428,0,0
1500002377,25524,Cargo Client Code B,J18/19,11/03/2015 09:05:00,11/03/2015 16:30:00,11/03/2015 09:15:00,11/03/2015 16:00:00,7.42,3.07,3187.66,,11/03/2015 16:00:00,1K-5K,430,0,0
1500000617,75581,Cargo Client Code A,R1,02/05/2015 07:30:00,02/05/2015 09:50:00,02/05/2015 07:40:00,02/05/2015 09:40:00,2.33,0,1008.87,02/05/2015 08:25:00,02/05/2015 09:40:00,1K-5K,433,0,0
1500006024,15990,Cargo Client Code B,J18/19,06/03/2015 09:50:00,06/03/2015 16:05:00,06/03/2015 10:00:00,06/03/2015 16:00:00,6.25,0,2705.05,06/03/2015 11:15:00,06/03/2015 16:00:00,1K-5K,433,0,0
1500006042,32085,Cargo Client Code B,J19,10/06/2015 10:20:00,10/06/2015 16:50:00,10/06/2015 10:25:00,10/06/2015 16:45:00,6.5,0,2821.74,10/06/2015 12:20:00,10/06/2015 16:45:00,1K-5K,434,0,0
1400016602,33012,Cargo Client Code B,J18/19,09/01/2015 09:50:00,09/01/2015 16:05:00,09/01/2015 10:00:00,09/01/2015 15:50:00,6.25,1.02,2721,,09/01/2015 15:50:00,1K-5K,435,0,0
